id,time,temperature,humidity
5,2021-09-16 10:28:27,50.0,71
7,2021-09-16 10:28:27,34.77,57
8,2021-09-16 10:28:27,25.17,74
10,2021-09-16 10:28:27,38.91,60
1,2021-09-16 10:29:24,14.88,67
3,2021-09-16 10:29:24,24.82,64
4,2021-09-16 10:29:24,41.83,71
5,2021-09-16 10:29:24,-5.03,40
6,2021-09-16 10:29:24,4.32,89
2,2021-09-16 10:30:47,14.56,85
7,2021-09-16 10:30:47,20.46,77
9,2021-09-16 10:30:47,41.79,66
10,2021-09-16 10:30:47,6.72,81
3,2021-09-16 10:31:58,30.05,82
5,2021-09-16 10:31:58,41.04,85
9,2021-09-16 10:31:58,3.28,64
3,2021-09-16 10:33:28,30.71,71
4,2021-09-16 10:33:28,48.71,94
6,2021-09-16 10:33:28,27.96,84
8,2021-09-16 10:33:28,-2.63,68
9,2021-09-16 10:33:28,49.85,95
3,2021-09-16 10:33:50,2.68,65
4,2021-09-16 10:33:50,1.84,93
6,2021-09-16 10:33:50,9.87,48
8,2021-09-16 10:33:50,-0.0,80
9,2021-09-16 10:33:50,36.52,61
10,2021-09-16 10:33:50,20.27,64
1,2021-09-16 10:34:16,-7.46,45
2,2021-09-16 10:34:16,5.59,46
5,2021-09-16 10:34:16,7.64,49
6,2021-09-16 10:34:16,6.9,94
7,2021-09-16 10:34:16,28.43,78
8,2021-09-16 10:34:16,20.98,86
9,2021-09-16 10:34:16,40.21,95
1,2021-09-16 10:34:32,35.53,80
3,2021-09-16 10:34:32,7.02,53
9,2021-09-16 10:34:32,0.91,75
10,2021-09-16 10:34:32,-4.53,55
1,2021-09-16 10:35:07,39.4,55
2,2021-09-16 10:35:07,46.51,50
3,2021-09-16 10:35:07,5.4,60
4,2021-09-16 10:35:07,6.31,91
5,2021-09-16 10:35:07,28.83,64
6,2021-09-16 10:35:07,45.11,43
8,2021-09-16 10:35:07,14.3,76
1,2021-09-16 10:36:37,49.48,92
5,2021-09-16 10:36:37,41.59,85
8,2021-09-16 10:36:37,11.55,48
9,2021-09-16 10:36:37,37.02,79
10,2021-09-16 10:36:37,37.55,60
1,2021-09-16 10:37:01,5.93,92
4,2021-09-16 10:37:01,-0.85,88
5,2021-09-16 10:37:01,31.85,50
6,2021-09-16 10:37:01,0.69,62
7,2021-09-16 10:37:01,24.17,92
9,2021-09-16 10:37:01,1.21,44
1,2021-09-16 10:37:04,-4.05,56
5,2021-09-16 10:37:04,7.19,44
7,2021-09-16 10:37:04,34.08,92
1,2021-09-16 10:37:58,38.4,43
2,2021-09-16 10:37:58,23.33,76
3,2021-09-16 10:37:58,16.03,93
4,2021-09-16 10:37:58,-3.68,40
5,2021-09-16 10:37:58,23.1,89
6,2021-09-16 10:37:58,32.94,40
10,2021-09-16 10:37:58,30.9,87
3,2021-09-16 10:38:11,-3.42,41
7,2021-09-16 10:38:11,-2.09,41
8,2021-09-16 10:38:11,45.77,42
9,2021-09-16 10:38:11,2.12,50
1,2021-09-16 10:38:43,26.95,65
3,2021-09-16 10:38:43,2.0,78
7,2021-09-16 10:38:43,32.61,45
2,2021-09-16 10:40:36,19.52,58
8,2021-09-16 10:40:36,29.88,73
10,2021-09-16 10:40:36,45.25,68
1,2021-09-16 10:41:32,-6.48,48
2,2021-09-16 10:41:32,-3.3,50
3,2021-09-16 10:41:32,-5.06,86
6,2021-09-16 10:41:32,28.24,43
7,2021-09-16 10:41:32,-1.08,49
8,2021-09-16 10:41:32,-4.05,61
2,2021-09-16 10:41:35,39.16,45
6,2021-09-16 10:41:35,9.97,43
8,2021-09-16 10:41:35,40.08,77
9,2021-09-16 10:41:35,-3.65,41
5,2021-09-16 10:42:35,7.19,82
7,2021-09-16 10:42:35,-6.06,60
2,2021-09-16 10:44:34,29.41,75
6,2021-09-16 10:44:34,5.74,94
7,2021-09-16 10:44:34,22.18,72
8,2021-09-16 10:44:34,3.45,51
9,2021-09-16 10:44:34,-8.97,49
2,2021-09-16 10:45:26,34.71,88
3,2021-09-16 10:45:26,50.66,69
5,2021-09-16 10:45:26,13.9,87
6,2021-09-16 10:45:26,34.28,61
7,2021-09-16 10:45:26,-4.94,86
9,2021-09-16 10:45:26,20.45,48
10,2021-09-16 10:45:26,46.94,80
1,2021-09-16 10:46:51,1.39,40
3,2021-09-16 10:46:51,31.38,78
6,2021-09-16 10:46:51,50.18,68
7,2021-09-16 10:46:51,39.92,78
9,2021-09-16 10:46:51,43.13,85
1,2021-09-16 10:48:48,16.39,42
5,2021-09-16 10:48:48,15.6,41
6,2021-09-16 10:48:48,37.96,86
8,2021-09-16 10:48:48,-6.59,63
4,2021-09-16 10:49:46,16.24,86
5,2021-09-16 10:49:46,39.64,63
7,2021-09-16 10:49:46,49.99,84
8,2021-09-16 10:49:46,42.6,58
5,2021-09-16 10:50:35,-0.59,44
9,2021-09-16 10:50:35,5.18,76
2,2021-09-16 10:51:16,10.65,80
4,2021-09-16 10:51:16,16.23,63
5,2021-09-16 10:51:16,5.52,52
7,2021-09-16 10:51:16,33.71,89
8,2021-09-16 10:51:16,45.28,40
9,2021-09-16 10:51:16,-0.11,68
10,2021-09-16 10:51:16,15.88,42
2,2021-09-16 10:52:30,36.19,56
6,2021-09-16 10:52:30,-4.82,83
7,2021-09-16 10:52:30,5.77,51
1,2021-09-16 10:52:57,17.77,93
3,2021-09-16 10:52:57,47.76,66
5,2021-09-16 10:52:57,22.58,51
6,2021-09-16 10:52:57,38.9,65
7,2021-09-16 10:52:57,29.72,41
8,2021-09-16 10:52:57,18.54,51
9,2021-09-16 10:52:57,-7.21,49
2,2021-09-16 10:53:16,-0.63,73
4,2021-09-16 10:53:16,17.67,46
5,2021-09-16 10:53:16,-2.59,93
6,2021-09-16 10:53:16,45.52,78
10,2021-09-16 10:53:16,31.38,77
2,2021-09-16 10:55:01,-2.53,58
4,2021-09-16 10:55:01,49.35,56
5,2021-09-16 10:55:01,44.43,40
7,2021-09-16 10:55:01,-9.97,53
8,2021-09-16 10:55:01,24.24,87
1,2021-09-16 10:56:16,48.72,64
3,2021-09-16 10:56:16,19.63,80
4,2021-09-16 10:56:16,34.9,90
6,2021-09-16 10:56:16,44.53,60
5,2021-09-16 10:57:29,48.32,50
6,2021-09-16 10:57:29,4.31,68
9,2021-09-16 10:57:29,21.49,62
10,2021-09-16 10:57:29,22.01,59
1,2021-09-16 10:57:43,21.85,66
5,2021-09-16 10:57:43,48.76,58
6,2021-09-16 10:57:43,30.78,49
8,2021-09-16 10:57:43,18.87,42
2,2021-09-16 10:59:39,50.86,91
5,2021-09-16 10:59:39,39.45,83
7,2021-09-16 10:59:39,5.1,95
8,2021-09-16 10:59:39,7.75,56
6,2021-09-16 11:01:31,13.57,41
7,2021-09-16 11:01:31,49.57,75
9,2021-09-16 11:01:31,10.17,46
10,2021-09-16 11:01:31,15.06,91
3,2021-09-16 11:02:23,20.86,75
5,2021-09-16 11:02:23,35.84,92
7,2021-09-16 11:02:23,-1.06,87
9,2021-09-16 11:02:23,29.95,51
1,2021-09-16 11:02:48,21.45,86
4,2021-09-16 11:02:48,-7.83,54
5,2021-09-16 11:02:48,43.5,42
6,2021-09-16 11:02:48,-8.04,82
2,2021-09-16 11:04:08,-8.7,42
6,2021-09-16 11:04:08,11.36,46
8,2021-09-16 11:04:08,0.2,64
10,2021-09-16 11:04:08,50.63,48
1,2021-09-16 11:04:33,24.45,67
2,2021-09-16 11:04:33,12.9,57
3,2021-09-16 11:04:33,4.76,51
4,2021-09-16 11:04:33,-4.5,40
5,2021-09-16 11:04:33,34.83,56
6,2021-09-16 11:04:33,14.57,58
9,2021-09-16 11:04:33,47.45,66
10,2021-09-16 11:04:33,39.58,60
6,2021-09-16 11:05:29,-1.75,69
8,2021-09-16 11:05:29,7.54,42
9,2021-09-16 11:05:29,3.29,88
10,2021-09-16 11:05:29,22.95,43
1,2021-09-16 11:05:39,5.33,64
2,2021-09-16 11:05:39,19.26,49
4,2021-09-16 11:05:39,7.03,63
5,2021-09-16 11:05:39,30.31,64
6,2021-09-16 11:05:39,24.84,49
7,2021-09-16 11:05:39,16.63,62
9,2021-09-16 11:05:39,24.8,71
2,2021-09-16 11:06:02,11.69,56
4,2021-09-16 11:06:02,44.21,91
7,2021-09-16 11:06:02,29.66,44
10,2021-09-16 11:06:02,38.14,49
2,2021-09-16 11:06:14,24.04,71
3,2021-09-16 11:06:14,4.56,68
4,2021-09-16 11:06:14,5.24,75
8,2021-09-16 11:06:14,33.95,94
10,2021-09-16 11:06:14,21.04,40
4,2021-09-16 11:07:42,44.0,78
5,2021-09-16 11:07:42,34.56,44
7,2021-09-16 11:07:42,-8.43,69
8,2021-09-16 11:07:42,42.97,95
10,2021-09-16 11:07:42,14.77,75
1,2021-09-16 11:09:02,28.1,71
3,2021-09-16 11:09:02,-6.78,94
4,2021-09-16 11:09:02,38.37,93
5,2021-09-16 11:09:02,29.86,70
6,2021-09-16 11:09:02,35.74,53
1,2021-09-16 11:10:13,35.12,76
2,2021-09-16 11:10:13,0.22,74
3,2021-09-16 11:10:13,27.53,82
4,2021-09-16 11:10:13,19.77,83
5,2021-09-16 11:10:13,19.43,81
6,2021-09-16 11:10:13,47.08,65
8,2021-09-16 11:10:13,-5.46,49
9,2021-09-16 11:10:13,0.23,89
7,2021-09-16 11:10:49,5.59,94
10,2021-09-16 11:10:49,18.04,62
1,2021-09-16 11:12:09,-5.81,65
3,2021-09-16 11:12:09,49.67,51
7,2021-09-16 11:12:09,16.21,47
8,2021-09-16 11:12:09,15.4,85
9,2021-09-16 11:12:09,20.84,87
10,2021-09-16 11:12:09,33.81,60
1,2021-09-16 11:13:04,27.78,69
2,2021-09-16 11:13:04,32.05,49
5,2021-09-16 11:13:04,16.18,87
6,2021-09-16 11:13:04,5.48,72
7,2021-09-16 11:13:04,14.03,87
8,2021-09-16 11:13:04,40.78,60
2,2021-09-16 11:13:56,16.69,44
3,2021-09-16 11:13:56,50.2,84
4,2021-09-16 11:13:56,44.05,71
8,2021-09-16 11:13:56,44.38,63
9,2021-09-16 11:13:56,-3.75,85
1,2021-09-16 11:15:36,19.69,74
2,2021-09-16 11:15:36,30.4,57
5,2021-09-16 11:15:36,1.19,81
6,2021-09-16 11:15:36,4.0,49
7,2021-09-16 11:15:36,26.85,87
1,2021-09-16 11:15:53,-7.88,92
5,2021-09-16 11:15:53,-9.34,81
7,2021-09-16 11:15:53,15.94,55
8,2021-09-16 11:15:53,26.09,88
10,2021-09-16 11:15:53,49.72,75
1,2021-09-16 11:16:21,12.82,68
4,2021-09-16 11:16:21,34.67,88
6,2021-09-16 11:16:21,43.3,82
7,2021-09-16 11:16:21,37.09,95
8,2021-09-16 11:16:21,-1.17,95
9,2021-09-16 11:16:21,9.67,40
1,2021-09-16 11:18:10,32.54,53
2,2021-09-16 11:18:10,35.21,61
4,2021-09-16 11:18:10,21.14,52
5,2021-09-16 11:18:10,7.97,48
6,2021-09-16 11:18:10,38.94,65
3,2021-09-16 11:19:13,29.39,58
5,2021-09-16 11:19:13,-9.2,63
6,2021-09-16 11:19:13,-7.18,52
7,2021-09-16 11:19:13,29.65,81
10,2021-09-16 11:19:13,23.85,52
1,2021-09-16 11:20:23,-0.44,60
5,2021-09-16 11:20:23,-9.12,44
6,2021-09-16 11:20:23,26.3,47
7,2021-09-16 11:20:23,-6.47,81
9,2021-09-16 11:20:23,47.5,42
2,2021-09-16 11:20:49,47.78,75
4,2021-09-16 11:20:49,16.85,53
6,2021-09-16 11:20:49,44.43,58
9,2021-09-16 11:20:49,49.76,55
10,2021-09-16 11:20:49,29.43,69
1,2021-09-16 11:22:06,18.48,94
4,2021-09-16 11:22:06,-0.61,42
5,2021-09-16 11:22:06,0.51,90
7,2021-09-16 11:22:06,33.13,66
9,2021-09-16 11:22:06,32.34,62
10,2021-09-16 11:22:06,25.49,89
2,2021-09-16 11:23:24,24.2,92
3,2021-09-16 11:23:24,9.75,59
5,2021-09-16 11:23:24,23.29,56
8,2021-09-16 11:23:24,31.12,53
9,2021-09-16 11:23:24,-4.51,94
10,2021-09-16 11:23:24,18.6,90
1,2021-09-16 11:24:16,22.74,95
2,2021-09-16 11:24:16,47.56,45
3,2021-09-16 11:24:16,-2.08,45
6,2021-09-16 11:24:16,48.65,51
7,2021-09-16 11:24:16,6.49,57
8,2021-09-16 11:24:16,6.61,46
9,2021-09-16 11:24:16,12.66,73
2,2021-09-16 11:26:00,-3.57,74
3,2021-09-16 11:26:00,33.35,66
4,2021-09-16 11:26:00,-9.67,43
5,2021-09-16 11:26:00,20.5,72
7,2021-09-16 11:26:00,3.95,43
8,2021-09-16 11:26:00,8.9,92
10,2021-09-16 11:26:00,48.09,41
2,2021-09-16 11:27:46,7.35,49
9,2021-09-16 11:27:46,45.21,67
10,2021-09-16 11:27:46,40.42,48
1,2021-09-16 11:27:55,10.22,81
3,2021-09-16 11:27:55,8.69,91
7,2021-09-16 11:27:55,4.56,69
8,2021-09-16 11:27:55,4.62,71
9,2021-09-16 11:27:55,23.8,95
2,2021-09-16 11:29:47,31.91,44
6,2021-09-16 11:29:47,48.6,83
7,2021-09-16 11:29:47,20.98,77
9,2021-09-16 11:29:47,36.3,59
1,2021-09-16 11:31:21,8.02,91
3,2021-09-16 11:31:21,23.6,94
4,2021-09-16 11:31:21,-7.41,60
5,2021-09-16 11:31:21,1.52,88
8,2021-09-16 11:31:21,10.6,60
9,2021-09-16 11:31:21,-5.1,42
10,2021-09-16 11:31:21,1.55,78
1,2021-09-16 11:32:13,13.56,91
3,2021-09-16 11:32:13,26.82,80
6,2021-09-16 11:32:13,8.78,78
7,2021-09-16 11:32:13,11.94,53
9,2021-09-16 11:32:13,37.48,64
10,2021-09-16 11:32:13,42.77,75
3,2021-09-16 11:32:52,35.37,79
8,2021-09-16 11:32:52,19.68,49
9,2021-09-16 11:32:52,-1.41,42
10,2021-09-16 11:32:52,37.22,95
3,2021-09-16 11:34:18,39.27,47
4,2021-09-16 11:34:18,44.94,91
6,2021-09-16 11:34:18,-7.91,70
7,2021-09-16 11:34:18,47.04,87
9,2021-09-16 11:34:18,35.57,60
1,2021-09-16 11:35:43,-0.41,77
5,2021-09-16 11:35:43,26.86,85
6,2021-09-16 11:35:43,7.17,60
9,2021-09-16 11:35:43,37.42,80
10,2021-09-16 11:35:43,1.59,48
2,2021-09-16 11:37:12,-4.17,49
3,2021-09-16 11:37:12,6.61,83
4,2021-09-16 11:37:12,23.66,49
5,2021-09-16 11:37:12,50.35,65
6,2021-09-16 11:37:12,-7.63,68
7,2021-09-16 11:37:12,43.69,87
8,2021-09-16 11:37:12,26.25,88
5,2021-09-16 11:38:28,-4.26,55
8,2021-09-16 11:38:28,-6.11,47
2,2021-09-16 11:38:44,48.11,45
5,2021-09-16 11:38:44,34.46,44
6,2021-09-16 11:38:44,1.56,49
7,2021-09-16 11:38:44,37.66,66
8,2021-09-16 11:38:44,-9.13,54
9,2021-09-16 11:38:44,28.91,84
10,2021-09-16 11:38:44,49.71,68
1,2021-09-16 11:40:29,30.43,69
3,2021-09-16 11:40:29,50.49,79
4,2021-09-16 11:40:29,13.57,81
6,2021-09-16 11:40:29,17.32,82
8,2021-09-16 11:40:29,2.65,73
9,2021-09-16 11:40:29,23.89,58
10,2021-09-16 11:40:29,27.48,54
2,2021-09-16 11:42:00,30.78,93
4,2021-09-16 11:42:00,-7.77,41
5,2021-09-16 11:42:00,-5.61,66
7,2021-09-16 11:42:00,-0.8,70
8,2021-09-16 11:42:00,3.83,57
9,2021-09-16 11:42:00,45.22,51
4,2021-09-16 11:43:36,27.14,79
8,2021-09-16 11:43:36,16.43,74
9,2021-09-16 11:43:36,9.63,43
10,2021-09-16 11:43:36,1.1,58
1,2021-09-16 11:44:27,22.72,46
2,2021-09-16 11:44:27,29.78,43
4,2021-09-16 11:44:27,20.1,76
10,2021-09-16 11:44:27,-6.55,60
1,2021-09-16 11:44:38,34.2,47
3,2021-09-16 11:44:38,20.31,59
6,2021-09-16 11:44:38,-7.02,85
7,2021-09-16 11:44:38,3.22,42
8,2021-09-16 11:44:38,45.07,49
10,2021-09-16 11:44:38,-2.81,73
2,2021-09-16 11:45:42,17.9,55
3,2021-09-16 11:45:42,33.88,79
4,2021-09-16 11:45:42,4.08,88
7,2021-09-16 11:45:42,-3.33,69
8,2021-09-16 11:45:42,9.07,56
1,2021-09-16 11:46:06,26.92,49
2,2021-09-16 11:46:06,36.32,87
3,2021-09-16 11:46:06,0.88,95
6,2021-09-16 11:46:06,4.01,48
9,2021-09-16 11:46:06,0.47,92
10,2021-09-16 11:46:06,20.14,49
1,2021-09-16 11:46:47,-8.41,60
2,2021-09-16 11:46:47,38.9,48
3,2021-09-16 11:46:47,9.57,41
4,2021-09-16 11:46:47,22.58,90
5,2021-09-16 11:46:47,26.3,43
7,2021-09-16 11:46:47,19.68,90
9,2021-09-16 11:46:47,13.21,67
10,2021-09-16 11:46:47,37.14,80
1,2021-09-16 11:46:57,10.38,68
2,2021-09-16 11:46:57,4.81,46
4,2021-09-16 11:46:57,6.87,86
5,2021-09-16 11:46:57,-5.62,93
7,2021-09-16 11:46:57,-2.57,63
8,2021-09-16 11:46:57,16.6,46
9,2021-09-16 11:46:57,16.21,76
1,2021-09-16 11:47:15,27.75,76
2,2021-09-16 11:47:15,28.53,74
3,2021-09-16 11:47:15,15.49,82
4,2021-09-16 11:47:15,5.47,83
5,2021-09-16 11:47:15,-2.36,55
6,2021-09-16 11:47:15,5.3,57
9,2021-09-16 11:47:15,48.23,95
1,2021-09-16 11:49:06,1.43,93
3,2021-09-16 11:49:06,39.21,95
4,2021-09-16 11:49:06,-8.86,68
6,2021-09-16 11:49:06,14.68,94
2,2021-09-16 11:49:50,33.42,48
4,2021-09-16 11:49:50,4.68,81
5,2021-09-16 11:49:50,24.75,56
6,2021-09-16 11:49:50,29.86,81
8,2021-09-16 11:49:50,-5.17,94
5,2021-09-16 11:51:11,36.89,71
7,2021-09-16 11:51:11,29.23,88
8,2021-09-16 11:51:11,39.62,66
9,2021-09-16 11:51:11,30.54,86
1,2021-09-16 11:51:55,23.21,78
2,2021-09-16 11:51:55,-6.85,46
4,2021-09-16 11:51:55,7.43,49
7,2021-09-16 11:51:55,17.09,68
8,2021-09-16 11:51:55,8.55,64
2,2021-09-16 11:52:10,-6.6,88
3,2021-09-16 11:52:10,8.13,94
4,2021-09-16 11:52:10,39.94,88
6,2021-09-16 11:52:10,19.34,50
7,2021-09-16 11:52:10,3.46,89
8,2021-09-16 11:52:10,33.39,41
10,2021-09-16 11:52:10,48.01,84
4,2021-09-16 11:53:08,3.71,55
5,2021-09-16 11:53:08,-4.62,45
10,2021-09-16 11:53:08,24.73,94
2,2021-09-16 11:53:26,31.9,80
5,2021-09-16 11:53:26,42.12,80
9,2021-09-16 11:53:26,11.2,67
1,2021-09-16 11:55:20,40.55,43
3,2021-09-16 11:55:20,25.32,84
4,2021-09-16 11:55:20,28.86,65
5,2021-09-16 11:55:20,35.23,57
8,2021-09-16 11:55:20,39.33,69
1,2021-09-16 11:57:09,43.72,72
2,2021-09-16 11:57:09,41.15,81
3,2021-09-16 11:57:09,-6.4,79
6,2021-09-16 11:57:09,16.97,90
7,2021-09-16 11:57:09,-4.8,76
8,2021-09-16 11:57:09,-6.56,47
9,2021-09-16 11:57:09,47.23,82
1,2021-09-16 11:58:06,44.97,68
2,2021-09-16 11:58:06,29.76,56
4,2021-09-16 11:58:06,-6.79,77
5,2021-09-16 11:58:06,17.43,90
6,2021-09-16 11:58:06,-0.92,75
9,2021-09-16 11:58:06,38.75,62
10,2021-09-16 11:58:06,12.99,52
1,2021-09-16 12:00:06,18.48,89
2,2021-09-16 12:00:06,-1.49,93
6,2021-09-16 12:00:06,44.53,44
8,2021-09-16 12:00:06,20.09,64
10,2021-09-16 12:00:06,6.26,74
6,2021-09-16 12:01:51,35.45,71
7,2021-09-16 12:01:51,21.05,61
8,2021-09-16 12:01:51,21.21,60
10,2021-09-16 12:01:51,-3.48,46
1,2021-09-16 12:03:03,27.16,73
2,2021-09-16 12:03:03,8.93,62
3,2021-09-16 12:03:03,50.6,45
4,2021-09-16 12:03:03,8.39,76
6,2021-09-16 12:03:03,34.01,57
10,2021-09-16 12:03:03,42.95,63
1,2021-09-16 12:04:37,10.41,74
2,2021-09-16 12:04:37,2.84,81
4,2021-09-16 12:04:37,45.06,83
5,2021-09-16 12:04:37,47.14,79
7,2021-09-16 12:04:37,41.06,76
8,2021-09-16 12:04:37,-7.9,88
9,2021-09-16 12:04:37,27.9,52
10,2021-09-16 12:04:37,36.52,51
1,2021-09-16 12:05:34,1.69,46
3,2021-09-16 12:05:34,34.14,73
7,2021-09-16 12:05:34,0.41,54
4,2021-09-16 12:06:11,45.1,91
8,2021-09-16 12:06:11,33.02,89
9,2021-09-16 12:06:11,6.49,62
10,2021-09-16 12:06:11,11.71,44
1,2021-09-16 12:07:08,-4.86,51
5,2021-09-16 12:07:08,40.24,76
9,2021-09-16 12:07:08,-9.33,57
1,2021-09-16 12:08:45,16.23,42
4,2021-09-16 12:08:45,12.35,45
7,2021-09-16 12:08:45,14.94,72
9,2021-09-16 12:08:45,30.88,73
1,2021-09-16 12:09:03,-4.41,65
3,2021-09-16 12:09:03,34.65,62
5,2021-09-16 12:09:03,49.72,61
6,2021-09-16 12:09:03,12.43,46
7,2021-09-16 12:09:03,4.15,93
8,2021-09-16 12:09:03,20.3,46
9,2021-09-16 12:09:03,48.39,46
3,2021-09-16 12:10:42,23.09,53
7,2021-09-16 12:10:42,6.18,92
8,2021-09-16 12:10:42,30.2,42
9,2021-09-16 12:10:42,9.78,47
10,2021-09-16 12:10:42,15.4,92
4,2021-09-16 12:12:30,22.66,80
5,2021-09-16 12:12:30,38.21,90
6,2021-09-16 12:12:30,36.81,60
7,2021-09-16 12:12:30,2.67,87
8,2021-09-16 12:12:30,45.25,89
9,2021-09-16 12:12:30,-4.05,78
10,2021-09-16 12:12:30,33.16,62
1,2021-09-16 12:12:42,13.86,83
5,2021-09-16 12:12:42,36.0,66
8,2021-09-16 12:12:42,3.99,64
10,2021-09-16 12:12:42,22.77,51
4,2021-09-16 12:13:05,30.2,44
6,2021-09-16 12:13:05,30.99,77
10,2021-09-16 12:13:05,19.59,54
1,2021-09-16 12:14:08,34.05,55
2,2021-09-16 12:14:08,5.49,68
3,2021-09-16 12:14:08,28.76,95
4,2021-09-16 12:14:08,15.06,82
5,2021-09-16 12:14:08,9.99,40
8,2021-09-16 12:14:08,-0.41,89
1,2021-09-16 12:15:56,16.81,74
3,2021-09-16 12:15:56,24.6,65
4,2021-09-16 12:15:56,-0.39,66
5,2021-09-16 12:15:56,21.03,78
8,2021-09-16 12:15:56,16.44,55
7,2021-09-16 12:17:53,27.77,71
1,2021-09-16 12:18:45,-0.38,58
2,2021-09-16 12:18:45,44.88,46
4,2021-09-16 12:18:45,20.81,46
6,2021-09-16 12:18:45,-9.68,77
9,2021-09-16 12:18:45,7.63,42
1,2021-09-16 12:19:00,45.25,85
4,2021-09-16 12:19:00,9.2,73
6,2021-09-16 12:19:00,43.82,41
10,2021-09-16 12:19:00,20.57,44
3,2021-09-16 12:20:12,5.32,65
7,2021-09-16 12:20:12,31.78,94
3,2021-09-16 12:20:19,4.95,53
6,2021-09-16 12:20:19,49.68,83
7,2021-09-16 12:20:19,48.64,64
10,2021-09-16 12:20:19,2.05,72
4,2021-09-16 12:21:59,13.72,92
6,2021-09-16 12:21:59,44.91,60
8,2021-09-16 12:21:59,21.17,47
1,2021-09-16 12:22:18,-5.06,49
5,2021-09-16 12:22:18,-6.13,93
7,2021-09-16 12:22:18,3.19,94
2,2021-09-16 12:23:16,41.76,90
4,2021-09-16 12:23:16,13.16,86
5,2021-09-16 12:23:16,-1.52,74
7,2021-09-16 12:23:16,32.26,95
9,2021-09-16 12:23:16,38.35,74
1,2021-09-16 12:24:57,29.7,47
2,2021-09-16 12:24:57,46.19,43
3,2021-09-16 12:24:57,-3.61,64
4,2021-09-16 12:24:57,2.89,70
8,2021-09-16 12:24:57,31.26,66
5,2021-09-16 12:26:40,27.89,40
9,2021-09-16 12:26:40,28.49,45
10,2021-09-16 12:26:40,-8.95,54
1,2021-09-16 12:28:02,21.45,45
3,2021-09-16 12:28:02,20.4,57
5,2021-09-16 12:28:02,10.97,86
10,2021-09-16 12:28:02,-1.04,95
3,2021-09-16 12:30:00,11.38,70
4,2021-09-16 12:30:00,13.78,75
5,2021-09-16 12:30:00,8.88,82
8,2021-09-16 12:30:00,43.94,62
9,2021-09-16 12:30:00,20.83,52
10,2021-09-16 12:30:00,46.59,72
1,2021-09-16 12:30:25,32.37,69
2,2021-09-16 12:30:25,24.64,77
3,2021-09-16 12:30:25,-8.82,70
5,2021-09-16 12:30:25,33.6,62
6,2021-09-16 12:30:25,-7.0,60
9,2021-09-16 12:30:25,-4.81,47
10,2021-09-16 12:30:25,13.22,94
4,2021-09-16 12:32:15,35.59,77
6,2021-09-16 12:32:15,36.53,73
2,2021-09-16 12:33:43,41.58,95
5,2021-09-16 12:33:43,1.74,90
6,2021-09-16 12:33:43,3.07,40
7,2021-09-16 12:33:43,44.89,76
9,2021-09-16 12:33:43,41.91,51
10,2021-09-16 12:33:43,2.92,50
3,2021-09-16 12:34:32,38.06,77
8,2021-09-16 12:34:32,36.9,74
9,2021-09-16 12:34:32,3.3,69
10,2021-09-16 12:34:32,4.07,79
1,2021-09-16 12:35:30,49.87,73
2,2021-09-16 12:35:30,11.12,49
3,2021-09-16 12:35:30,-9.14,92
4,2021-09-16 12:35:30,48.11,50
5,2021-09-16 12:35:30,47.41,89
6,2021-09-16 12:35:30,-3.58,60
7,2021-09-16 12:35:30,45.85,92
7,2021-09-16 12:37:16,45.63,72
8,2021-09-16 12:37:16,7.71,90
9,2021-09-16 12:37:16,22.9,71
1,2021-09-16 12:38:52,34.43,53
4,2021-09-16 12:38:52,10.95,80
5,2021-09-16 12:38:52,17.8,73
6,2021-09-16 12:38:52,26.63,61
7,2021-09-16 12:38:52,34.08,66
8,2021-09-16 12:38:52,32.72,92
1,2021-09-16 12:40:14,9.34,72
2,2021-09-16 12:40:14,13.55,50
3,2021-09-16 12:40:14,38.75,57
4,2021-09-16 12:40:14,38.52,80
5,2021-09-16 12:40:14,50.04,85
7,2021-09-16 12:40:14,41.58,88
8,2021-09-16 12:40:14,-4.96,84
10,2021-09-16 12:40:14,0.36,59
1,2021-09-16 12:40:42,6.27,87
4,2021-09-16 12:40:42,6.23,93
7,2021-09-16 12:40:42,32.57,84
9,2021-09-16 12:40:42,45.13,58
1,2021-09-16 12:41:56,41.59,66
3,2021-09-16 12:41:56,1.98,55
4,2021-09-16 12:41:56,6.53,88
5,2021-09-16 12:41:56,37.32,81
7,2021-09-16 12:41:56,20.1,66
10,2021-09-16 12:41:56,46.31,62
2,2021-09-16 12:42:37,41.77,85
3,2021-09-16 12:42:37,17.51,66
4,2021-09-16 12:42:37,12.3,90
6,2021-09-16 12:42:37,-1.75,77
7,2021-09-16 12:42:37,50.56,55
8,2021-09-16 12:42:37,24.35,81
9,2021-09-16 12:42:37,50.64,58
1,2021-09-16 12:43:48,8.99,47
3,2021-09-16 12:43:48,30.01,75
4,2021-09-16 12:43:48,44.09,50
9,2021-09-16 12:43:48,39.87,51
10,2021-09-16 12:43:48,9.25,89
1,2021-09-16 12:44:59,32.64,92
2,2021-09-16 12:44:59,41.79,80
3,2021-09-16 12:44:59,29.04,46
6,2021-09-16 12:44:59,47.34,93
7,2021-09-16 12:44:59,10.76,88
8,2021-09-16 12:44:59,23.5,87
10,2021-09-16 12:44:59,-8.37,52
1,2021-09-16 12:45:38,48.32,85
3,2021-09-16 12:45:38,-7.11,81
4,2021-09-16 12:45:38,22.21,70
